latitude,longitude,Actual_Fire,Predicted_Fire,Fire_Probability,Risk_Level
19.95663096,84.25736311,1,1,0.8211265758712807,HIGH
20.60710233,84.92660729,0,0,0.3916144236804416,MODERATE
19.59946142,84.84252648,0,0,0.42949950780230167,MODERATE
19.28514385,83.99119045,1,1,1.0,HIGH
20.04215206,83.50610268,1,0,0.5018723350054213,MODERATE
19.14051291,83.93558546,0,1,0.6747582966541977,HIGH
21.78048355,85.34863445,1,1,0.8072736640679563,HIGH
21.68463072,84.11704412,1,0,0.3555348431803147,MODERATE
19.54008404,84.51787271,1,1,0.9793203752513077,HIGH
21.9083126,83.78709294,1,0,0.4123864568353801,MODERATE
20.32404305,82.39362832,1,0,0.5143810009919799,MODERATE
21.56254945,85.35411469,1,0,0.4636779989055038,MODERATE
20.65291513,84.76194607,0,1,0.9112536696059748,HIGH
22.09785561,83.76858767,0,0,0.44459579870177324,MODERATE
18.46318438,82.67345474,0,1,0.9065037259884148,HIGH
20.59758215,85.5382711,0,0,0.15841971287424406,LOW
20.15839636,84.73167323,0,1,0.5758140576428664,MODERATE
21.57036625,83.49469184,1,0,0.4209771219420654,MODERATE
21.6647788,84.60051769,0,0,0.3364564462130082,MODERATE
20.12488622,83.66716987,0,1,0.9322570095172983,HIGH
19.52526198,84.4526539,1,0,0.4490595022794848,MODERATE
21.57378193,84.75906995,0,1,0.6173131306645978,MODERATE
19.11832442,84.31350765,1,1,0.6287008450231084,MODERATE
19.81020746,85.71056631,0,0,0.09079641674664889,LOW
18.65398485,82.92956321,0,1,1.0,HIGH
19.27418338,83.18872617,1,1,0.7329409597951456,HIGH
21.40085353,84.40774183,0,1,0.6581238185673923,HIGH
21.93759998,86.26752141,1,1,0.6347188522051138,MODERATE
21.09569495,85.29689104,0,0,0.12931439495130792,LOW
22.03587411,84.86220004,0,0,0.33558401653299064,MODERATE
18.36841064,82.35284538,1,1,0.9667838588187954,HIGH
19.05499181,84.34279057,1,1,0.5447114156813906,MODERATE
21.81758328,85.12190254,1,1,0.9215278913539409,HIGH
19.62164991,83.06924901,1,1,0.774920991471759,HIGH
21.99158632,86.95006263,1,0,0.498925430854624,MODERATE
18.5107942,81.99037397,0,1,0.6308592576270589,MODERATE
19.68426461,82.57562653,0,0,0.4568974202706032,MODERATE
19.91773422,83.24379161,1,1,0.7657761013941646,HIGH
22.28138329,84.19528797,0,0,0.4924852012006471,MODERATE
18.22252669,81.57669871,0,0,0.2776556144769402,LOW
20.24831414,83.72609689,1,1,0.9445267791952872,HIGH
19.59182744,83.38042738,1,1,0.8655539623546553,HIGH
21.4737955,84.51032791,1,1,0.565241945967798,MODERATE
20.70007904,85.74739848,0,0,0.2592871697220651,LOW
19.96247238,83.88878274,1,1,0.6126653569013705,MODERATE
21.93463468,86.44080653,1,0,0.4568776914619782,MODERATE
21.9746997,85.92625303,0,0,0.17172262380298364,LOW
19.69774001,84.12153889,1,0,0.4454450049776103,MODERATE
17.99130001,81.86308447,1,1,0.7963597058100034,HIGH
20.77535759,84.93828568,0,1,0.6117610455410902,MODERATE
19.91306554,83.44860703,1,1,0.8834120119502302,HIGH
21.39645239,84.33174092,0,0,0.42126943755159096,MODERATE
18.86473089,83.21379077,1,1,1.0,HIGH
19.67734854,83.02074291,1,1,0.9749744411254275,HIGH
19.89689684,83.36066464,1,1,0.9247771415217187,HIGH
19.06074405,82.79840767,1,0,0.47723105811496014,MODERATE
20.44962917,84.08632091,0,0,0.4855135392763301,MODERATE
18.67320804,81.984265,1,1,0.93691690206789,HIGH
21.98359115,84.60573038,1,0,0.39961019397686126,MODERATE
22.12480642,84.96352865,0,1,0.5415515143181469,MODERATE
20.69208387,83.24109831,1,0,0.3912920229051846,MODERATE
19.7237009,83.23813301,1,0,0.19733633861006072,LOW
21.13504205,84.61228526,0,0,0.36256691726066903,MODERATE
19.52077167,84.43145533,1,0,0.3873551406516388,MODERATE
20.60692396,82.54247757,0,0,0.27305688271105705,LOW
19.6753687,84.01041364,1,1,0.659157243857958,HIGH
19.3709325,82.98480702,1,1,0.8955951059908867,HIGH
19.51232613,83.6607889,1,1,0.6166061776048906,MODERATE
21.87911887,86.6942217,0,1,0.5459860871371648,MODERATE
19.36976421,83.48571121,0,1,0.6362426297355772,MODERATE
21.71697258,85.13861079,1,1,0.9258795687018557,HIGH
19.69396761,82.48049606,0,0,0.3196077074481861,MODERATE
21.25191509,84.52928355,1,0,0.16630749310916376,LOW
21.88783195,84.75080723,0,0,0.4145640506952756,MODERATE
21.47900819,85.96649641,0,1,0.647452095283636,MODERATE
20.44935717,84.82015517,0,0,0.24421463279387268,LOW
20.36671219,85.01185639,0,0,0.43649101891989345,MODERATE
21.91621859,85.16205675,1,0,0.4905103180382888,MODERATE
19.80301939,84.03502787,1,1,0.8966102107449527,HIGH
19.58158489,83.39911101,1,1,0.7383813731979358,HIGH
19.33257531,83.31251527,1,1,1.0,HIGH
20.31874564,85.10151107,0,0,0.2394228686134189,LOW
21.66109558,84.18397077,0,1,0.5410258675392301,MODERATE
21.87561402,83.775147,1,1,0.6442054576935856,MODERATE
19.70959676,84.34602788,0,0,0.3785262317213474,MODERATE
19.3323033,83.65180827,1,1,0.6784555414036777,HIGH
20.01996357,83.64219445,1,1,1.0,HIGH
19.81397986,83.65297655,1,1,0.9749445867407514,HIGH
20.01699827,83.64228363,1,1,1.0,HIGH
21.20753812,83.94205562,0,1,0.6627568474831576,HIGH
19.51035075,83.22636544,1,1,0.7430034388202721,HIGH
18.15308511,82.17857033,1,0,0.48140503878819446,MODERATE
21.61258948,86.35726527,0,0,0.28342316371493653,LOW
20.14195566,84.59018595,0,0,0.4208661956804098,MODERATE
20.86878021,83.2036374,0,0,0.3511280338417778,MODERATE
19.55652474,83.7883504,1,1,0.9033598580568409,HIGH
21.63792163,84.80398647,0,1,0.8675623028056724,HIGH
20.02571135,82.83856188,0,0,0.16063240839898257,LOW
19.73753303,83.73732937,0,0,0.16435839108810668,LOW
19.69135904,83.16590895,1,0,0.49996688263067124,MODERATE
19.56433709,82.94887558,1,0,0.48071681848044623,MODERATE
19.7045669,85.06925839,0,1,0.5460994396562584,MODERATE
20.43175264,82.4282131,1,0,0.34746559584849057,MODERATE
22.08258765,85.28206899,1,1,0.5285053647362611,MODERATE
21.27221738,85.64633742,1,0,0.4512681412915668,MODERATE
21.44568087,85.51006283,1,1,0.6021992400329008,MODERATE
19.91459056,83.43819057,1,1,0.9562354609843506,HIGH
19.29268865,82.64695431,0,0,0.4030857368604144,MODERATE
19.82997019,84.2825169,1,1,0.5690949516624395,MODERATE
20.47334267,84.86255676,1,1,0.7226639787976294,HIGH
19.37622991,83.65270455,1,1,0.9145659931547898,HIGH
19.15236966,82.9945992,0,0,0.3699512283995542,MODERATE
22.22407047,83.90594136,0,0,0.49970395625284436,MODERATE
22.01539346,86.65738953,0,0,0.21471355706445575,LOW
21.34560972,84.72664336,0,0,0.40811096609212,MODERATE
17.88017921,81.41563152,0,0,0.17730601809905747,LOW
21.88378755,85.23787484,0,1,0.9612615722717435,HIGH
19.50280595,84.14417329,1,0,0.39743364384861524,MODERATE
20.30787435,84.35141447,1,1,0.6361595314742874,MODERATE
21.89663422,86.42041506,0,0,0.3200181933078951,MODERATE
19.76484056,83.18207765,0,0,0.5159103744289479,MODERATE
19.81712352,83.63770413,1,1,0.9792907561189276,HIGH
20.49607071,83.40378415,0,0,0.12201259100705932,LOW
21.42726478,85.53584535,1,1,0.6351879309968704,MODERATE
20.96759835,86.5380952,0,0,0.05465185195142807,LOW
19.5904808,84.43046541,0,1,0.9846492422644902,HIGH
19.74435991,83.57365361,0,1,0.8923016343251762,HIGH
17.97809215,81.76803873,0,1,0.8926922223457024,HIGH
19.71166133,84.08317725,0,1,0.7142109578034996,HIGH
20.78263484,84.53718954,1,1,0.758211436908776,HIGH
22.13100457,86.21703546,0,1,0.7755318703423975,HIGH
21.74284428,86.41295945,0,0,0.3154186846880086,MODERATE
19.88988714,83.69250203,1,1,0.9152950521933367,HIGH
19.91171889,81.89434277,0,0,0.4154293150425401,MODERATE
20.13144556,84.67067719,0,0,0.32416095516054555,MODERATE
18.55777529,82.42515862,1,0,0.3103999869325029,MODERATE
19.79295966,83.22564752,1,1,0.8905528929257133,HIGH
21.70493301,86.46748533,0,0,0.5081146360260234,MODERATE
20.63486023,83.03305003,1,0,0.4486436395018404,MODERATE
22.10854854,86.7948324,0,0,0.4384978998542942,MODERATE
19.8606934,84.93388455,1,1,0.6368035207177052,MODERATE
21.73933943,85.26293499,0,0,0.19096886512055353,LOW
19.06748175,83.35761016,0,1,0.7807426888261431,HIGH
19.90416964,83.69205166,1,1,0.8336021167342748,HIGH
18.75872913,82.3764697,0,0,0.381355323526272,MODERATE
18.10062379,82.27235415,1,1,0.5522525833433529,MODERATE
21.15166112,83.18163174,1,1,1.0,HIGH
21.09857107,83.8679409,0,0,0.1626862237454454,LOW
22.19173307,84.98005854,1,0,0.4433529854316077,MODERATE
20.63117701,83.33587204,0,0,0.2818917177696372,LOW
19.9901411,85.27003388,1,1,0.8315613513109592,HIGH
21.7710481,83.52936581,1,0,0.3646349630876158,MODERATE
20.57844814,83.86192557,0,1,0.971751754756193,HIGH
21.97128403,85.37513489,0,0,0.29860218355518253,LOW
21.41621513,85.47556722,1,1,0.9488411842289267,HIGH
19.23483627,82.2386701,1,0,0.17310086293752197,LOW
19.8690453,83.34970417,1,1,1.0,HIGH
21.02329252,85.28709886,0,0,0.14126454609154138,LOW
18.47917471,82.44177769,1,1,1.0,HIGH
18.06630655,82.02217628,0,0,0.37071517673874504,MODERATE
20.32512215,85.23482036,0,0,0.3209949095777011,MODERATE
19.66072947,82.15979752,0,0,0.3884107221916192,MODERATE
19.67869519,84.00960654,1,1,0.659157243857958,HIGH
18.39733683,82.24540334,1,1,0.9323887211064437,HIGH
20.506942,84.8890572,0,1,0.8738740148568892,HIGH
18.60349891,82.6950145,0,0,0.22397854781968562,LOW
18.36311323,82.05020173,0,1,0.9389215480762467,HIGH
21.51377134,85.38241214,1,0,0.484051663620697,MODERATE
18.51555652,82.24046265,0,0,0.12185707266393399,LOW
21.05958515,83.95732358,1,0,0.5065188120355023,MODERATE
20.29781462,85.74452236,0,0,0.2864573167880544,LOW
22.04144353,83.81835569,0,0,0.35685756462960116,MODERATE
19.59182744,84.56126422,1,1,0.8016280501125631,HIGH
19.68147767,82.55541342,1,0,0.44658944095879716,MODERATE
20.05391963,83.84296993,1,1,0.9033109737221772,HIGH
21.45286894,84.21891228,0,0,0.1964654611749035,LOW
19.82368286,84.92274571,1,1,0.8169505690359637,HIGH
21.11024945,85.56243497,0,0,0.07462812292221653,LOW
21.3389612,84.858334,0,0,0.3601017602076721,MODERATE
21.94927391,83.80775641,0,1,0.6352715134990716,MODERATE
19.89770394,83.81152881,1,1,0.7821763727608606,HIGH
19.88800094,83.82760833,1,1,0.9634252951633798,HIGH
19.94046226,83.54922219,1,1,0.7101312878385055,HIGH
19.0297533,83.7290622,0,0,0.3958464912856254,MODERATE
19.3589821,83.17417166,1,1,0.7049582753430663,HIGH
21.78084028,84.25565528,1,1,0.5234582937103505,MODERATE
19.56406954,83.95633812,0,0,0.3915215641645917,MODERATE
22.05033497,84.63438456,0,1,0.5294703687240342,MODERATE
20.39554919,83.93720411,1,1,0.9934806791330273,HIGH
19.91090734,84.25251161,1,1,0.9594387638715687,HIGH
19.19513244,82.850869,1,1,0.9178927721397346,HIGH
21.05185752,85.52820691,0,0,0.11749710385893283,LOW
22.20565438,85.0635998,1,0,0.4712497905395473,MODERATE
19.74103788,84.07464699,1,1,0.6068681744474469,MODERATE
19.08050678,84.41537582,1,1,0.9035775077628052,HIGH
19.24867286,83.18971609,1,1,0.9881241027647143,HIGH
22.16900503,84.60959196,0,0,0.45104374651624446,MODERATE
21.6685512,84.61632966,0,1,0.6399383495037663,MODERATE
20.53407117,82.9034195,0,0,0.3989115719282107,MODERATE
20.50748155,82.39084138,1,1,0.5722860788101845,MODERATE
19.67959147,83.16734478,1,1,0.8268531024339074,HIGH
19.52571235,84.38941493,1,0,0.5027926839352141,MODERATE
20.83976484,84.46765878,0,1,0.5342195158668293,MODERATE
20.43938662,84.15836661,0,0,0.26521729284507534,LOW
18.1088865,81.94617536,1,1,0.9774986208706204,HIGH
21.00065367,85.34333704,0,0,0.18880791030574204,LOW
20.84210141,84.1467774,0,0,0.24796080820731906,LOW
19.94558577,83.55191549,1,1,0.7786448272480413,HIGH
21.09641732,85.39588755,0,0,0.3498772487247476,MODERATE
20.1279407,83.53197439,0,1,0.7496415409230901,HIGH
19.10691804,82.4279411,1,0,0.4717332422045133,MODERATE
21.43669578,86.5324366,0,1,0.6829953975857128,HIGH
19.90021887,83.86955955,1,1,0.7658239905983795,HIGH
21.97424933,86.60511103,1,0,0.5132222098941067,MODERATE
19.59973343,85.06737219,1,1,0.9163468639264505,HIGH
21.38351654,83.93208061,0,0,0.4467358985372393,MODERATE
19.99112657,85.26356372,1,1,0.8315613513109592,HIGH
19.5421486,83.39219495,1,1,1.0,HIGH
19.16844918,83.5429304,0,1,0.8572861481675839,HIGH
21.69379417,86.35978021,0,0,0.2942760994203797,LOW
19.80948954,84.03907228,1,1,0.9200341941373054,HIGH
21.96113512,86.29653678,0,1,0.5544897312773165,MODERATE
21.98071503,83.57913384,1,1,0.5864396151929985,MODERATE
20.69217306,85.00826235,0,0,0.28359785618000294,LOW
19.4482756,82.86569105,0,0,0.495143447601037,MODERATE
21.41432893,84.66133537,0,0,0.33451605127924444,MODERATE
19.61311519,83.68064528,1,1,0.6555551315628578,HIGH
22.08968208,83.97160608,0,0,0.22960377459754722,LOW
20.27059627,82.39155929,1,1,0.7518502679167416,HIGH
19.55688147,84.4108855,1,0,0.1968680027496636,LOW
21.31147085,84.14040089,0,0,0.2589901957439958,LOW
21.4234032,85.96667478,0,0,0.12848512863457812,LOW
19.83033138,83.6359963,1,1,0.7986904232573049,HIGH
19.65012573,84.25763066,0,1,0.7178627908785782,HIGH
18.86365178,83.21073629,1,1,1.0,HIGH
20.27266083,83.65342692,1,1,0.7449981134156426,HIGH
20.58267091,83.26122223,0,0,0.4276892071245164,MODERATE
20.79925391,84.51122419,0,1,0.9578708090037777,HIGH
19.60116926,83.01490149,1,1,0.701687672418857,HIGH
19.6629724,84.02362149,1,1,0.9821213899234826,HIGH
20.60171127,84.83722461,0,0,0.24432269331580408,LOW
21.78973619,85.19816655,1,1,0.9060148611296098,HIGH
19.08284335,82.82455138,1,1,0.9197084769247209,HIGH
18.74983769,82.99316337,1,1,0.8775171980330154,HIGH
20.13261384,85.20580499,1,0,0.4854354734207034,MODERATE
19.51017239,84.50224356,1,0,0.459476197428108,MODERATE
22.03093342,85.54195432,0,0,0.4491107303437175,MODERATE
19.32089692,82.5161555,1,0,0.4590007129760747,MODERATE
20.64222667,82.35176628,1,1,0.5896551570035198,MODERATE
21.74976035,86.30480395,0,0,0.42453970936990987,MODERATE
20.22630847,83.3252683,0,0,0.1892200276300278,LOW
19.05517463,83.52209302,0,1,0.696295267182885,HIGH
21.79790972,85.57429172,0,1,0.5454018999291284,MODERATE
19.64617497,82.95022223,1,1,0.9552918720078528,HIGH
19.49588543,83.26023231,1,1,0.8976675147336989,HIGH
22.01305689,86.47368348,0,1,0.6409628783491048,MODERATE
19.59551066,83.9429519,1,1,1.0,HIGH
22.22155554,86.00916555,1,1,0.5799909165079302,MODERATE
19.54933667,82.56368059,1,0,0.3052263534151207,MODERATE
19.15335958,82.19752597,0,0,0.08987303739936553,LOW
21.66388252,85.02730717,0,1,0.692408314857714,HIGH
21.49104331,85.94781278,0,0,0.25847342065678175,LOW
20.62354303,85.84755881,0,1,0.7380623600121157,HIGH
21.2418509,85.40702638,0,0,0.2717344232296773,LOW
18.28567648,82.21279839,1,0,0.20665435964105178,LOW
19.79367757,83.87521815,1,1,0.7585090362859241,HIGH
20.64590988,83.93801121,0,0,0.37065720264335433,MODERATE
19.25720312,84.57877957,0,1,0.905634234742728,HIGH
20.22971969,83.70903191,1,1,0.7988570533733583,HIGH
19.34389251,83.68136319,1,1,0.8831147464566772,HIGH
21.01080704,84.09952877,0,0,0.4174993808018099,MODERATE
19.0890415,84.48086217,0,1,0.9274476908606244,HIGH
21.11797707,84.65926635,0,1,0.5459721735530372,MODERATE
20.30293367,83.40539835,0,0,0.15823141021979403,LOW
19.84380679,85.92472355,0,0,0.24715021084216626,LOW
20.06416218,84.09018695,1,1,0.5824688068576382,MODERATE
19.14850808,83.2729898,1,1,0.9346828760604355,HIGH
18.46965007,82.38177157,1,1,0.9834907820644272,HIGH
20.29206238,83.55586625,1,1,0.5441682365062905,MODERATE
21.47155257,84.62225581,0,0,0.363178653814483,MODERATE
20.97065284,84.69097947,1,0,0.2709330927103495,LOW
19.35125894,82.80891777,1,1,0.6567871503223199,HIGH
17.99165674,81.6619478,0,0,0.025110091253394883,LOW
21.81461797,86.25081316,0,0,0.45406536228474714,MODERATE
20.35288006,83.59045104,0,0,0.19603203330049876,LOW
19.83087093,83.71109648,1,1,0.7748603489556198,HIGH
20.10225182,84.73625273,0,0,0.3572188099868081,MODERATE
19.54753965,83.39453152,1,1,0.9183988562698482,HIGH
19.70699265,84.31207182,0,1,0.9661787515982765,HIGH
19.55319825,83.1780377,1,1,0.9782467577505085,HIGH
20.87605747,86.37612727,0,0,0.062069866812172435,LOW
20.15785681,84.06126076,0,1,0.9948326409389618,HIGH
20.73457465,84.848903,0,0,0.3448712915087647,MODERATE
21.45349767,85.26724694,0,0,0.1891704280129787,LOW
19.24445009,83.1097644,1,0,0.32861674149340986,MODERATE
18.54277487,82.34251364,1,0,0.3373605027864348,MODERATE
19.84964375,85.7623989,0,0,0.029754329433896,LOW
19.818653,83.64686759,1,1,1.0,HIGH
20.05985023,85.8187218,0,0,0.01769929012119489,LOW
19.79610332,83.30604511,0,1,0.5554123483706656,MODERATE
20.40884623,83.83344529,0,0,0.38221597472008684,MODERATE
19.78325665,82.71953509,0,0,0.07301195910208387,LOW
21.59848535,86.08588438,1,1,0.6501185486869735,HIGH
20.53407117,82.37916299,0,0,0.4289142488536606,MODERATE
22.32333452,84.6495678,0,0,0.15327594301883585,LOW
20.06919205,84.18819354,0,1,0.6910533454052286,HIGH
19.94270965,83.65423402,1,1,0.7336749512318144,HIGH
22.1238165,84.98248429,0,0,0.3580014053759859,MODERATE
19.96435858,83.08299642,0,0,0.3021148993389495,MODERATE
20.15974301,84.44744567,0,1,0.7431473319576747,HIGH
19.20564254,84.23391716,0,1,0.6214193768509539,MODERATE
19.3968042,82.71764889,1,1,0.8433770062286665,HIGH
21.25397966,84.27137807,0,1,0.5686241354399131,MODERATE
20.8195562,82.97187116,1,0,0.3073033139821001,MODERATE
20.05904313,83.72295323,0,0,0.4729452139439355,MODERATE
19.80320221,85.78952807,0,0,0.33976031552001607,MODERATE
19.44046326,83.68765052,1,1,0.8644902202399091,HIGH
19.87785202,83.98840797,1,1,1.0,HIGH
20.6754648,85.55515772,0,0,0.16843636809759857,LOW
20.37120696,84.70867765,0,0,0.34372766246197956,MODERATE
19.12398302,83.71935919,0,0,0.42789363278403636,MODERATE
18.41781748,81.86793152,0,1,0.6535532829572326,HIGH
20.61294375,85.79824115,0,0,0.23669816042566968,LOW
21.72083416,84.10339035,1,0,0.21320319616273778,LOW
20.23421446,83.74496335,1,0,0.4846760138056326,MODERATE
19.7266662,83.98193782,1,0,0.49663732701719526,MODERATE
21.99329415,83.78520674,0,1,0.5316666344849227,MODERATE
19.15803272,84.07671155,1,1,0.5965995115555716,MODERATE
21.72191326,85.12782869,1,1,0.7444468841390384,HIGH
19.01007974,82.25456679,1,1,0.5315022981761597,MODERATE
17.90263524,81.50330636,0,0,0.44386500951049146,MODERATE
18.52381923,83.0782341,0,1,0.9392308878350379,HIGH
20.10656377,86.20059922,0,0,0.024845988689210917,LOW
19.8884513,83.61776303,1,1,0.863554954286072,HIGH
19.6970221,82.99047007,1,1,0.9461954499986223,HIGH
21.70879905,85.17517096,1,1,0.9444418845563698,HIGH
21.9517933,86.07950341,0,0,0.17826101378705342,LOW
18.50953673,82.45480272,1,1,0.9528641261848187,HIGH
19.81200448,82.36901408,1,0,0.43680855934970153,MODERATE
20.10674214,84.72170268,0,0,0.46174624627122685,MODERATE
21.58878234,86.28297219,0,0,0.506340195569789,MODERATE
19.84964375,83.4002793,1,1,0.6626783221975513,HIGH
22.45520797,86.10501839,0,0,0.2837053129177507,LOW
19.89069869,83.88833237,1,1,0.8686086669721084,HIGH
19.61060026,82.96486592,1,1,0.5463979348563781,MODERATE
19.67788363,83.83838598,1,1,0.9573576250289388,HIGH
20.38593983,85.0638718,0,0,0.4754501871767818,MODERATE
20.29808216,86.2195504,0,0,0.023762397945621527,LOW
20.28200265,82.41356942,1,1,0.6426130874150666,MODERATE
22.07270628,85.02739635,0,0,0.2628052989964796,LOW
19.78361784,85.103754,0,0,0.07008054141546353,LOW
20.89402318,83.17165673,0,1,0.6673429466770966,HIGH
19.90066924,85.11857605,0,0,0.25568772171089327,LOW
19.02965966,84.34108719,1,1,0.8911139361211764,HIGH
21.29817827,85.33444113,0,1,0.6949782541052278,HIGH
18.58077533,82.45785721,1,1,0.7924919715569383,HIGH
20.93345947,84.94448383,0,0,0.4500749960676662,MODERATE
21.51575118,84.63681032,0,1,0.7133313936726571,HIGH
22.37310254,84.01814126,1,1,0.5705234610277068,MODERATE
19.87165387,82.11739592,0,0,0.21293295421628414,LOW
20.62713707,82.41437651,1,1,0.8740670406961071,HIGH
19.20743956,84.32850807,1,1,0.7624018251934674,HIGH
18.90802876,84.35905291,1,1,0.7523395677232012,HIGH
21.84749493,85.24155806,0,1,0.7080328600003448,HIGH
19.57350054,83.37943746,1,1,0.9199710705638815,HIGH
19.12964608,82.79814013,1,1,0.8912377036742858,HIGH
20.11006417,85.28737086,1,0,0.4505749304561268,MODERATE
19.18722645,84.10653402,0,1,0.7184619657644935,HIGH
19.5424206,83.34727842,1,1,1.0,HIGH
21.83644973,86.87649192,1,0,0.47309540533286665,MODERATE
19.10215572,83.86309385,0,1,0.8101626719478898,HIGH
21.03820376,85.78665195,0,0,0.09926923544757406,LOW
19.06729893,83.31592648,1,1,0.9852086077184954,HIGH
20.92070644,85.30856943,0,0,0.05872730899486731,LOW
19.13736924,84.53943247,1,0,0.4994241272055969,MODERATE
20.03298861,84.40280115,0,1,0.6576606475548126,HIGH
19.25271281,83.02433249,0,1,0.8296972928661763,HIGH
21.72900769,85.1863098,1,0,0.3576522882191332,MODERATE
19.13826998,82.81781368,1,1,0.9443833463599327,HIGH
19.20384552,83.98661095,1,1,0.8579663427832753,HIGH
19.66513061,84.90594382,0,0,0.08537667755949496,LOW
19.63341748,83.43082414,1,1,0.8730038452001931,HIGH
22.08357311,84.87387396,0,0,0.47605314577634644,MODERATE
21.50928103,86.24057506,0,1,0.5218731953353793,MODERATE
20.7914371,85.94969898,0,1,0.5564085307603582,MODERATE
19.18462234,84.00655205,1,1,0.8818270154913309,HIGH
21.26943044,86.25377846,0,0,0.3677869538302335,MODERATE
19.99804709,86.02560626,0,0,0.037612439211789334,LOW
20.71328244,84.2034615,0,1,0.6886084344197405,HIGH
21.11492259,85.2151468,0,0,0.3441985922147919,MODERATE
19.88431772,84.21864474,1,1,0.9850087473580194,HIGH
21.60135701,84.81494694,0,0,0.37302171167776715,MODERATE
20.60279038,84.88276987,1,1,0.5321175829149407,MODERATE
20.04286997,83.65647695,1,1,0.8538281686308766,HIGH
21.92457049,85.14813097,0,1,0.9403141304517318,HIGH
19.61221891,83.40414088,1,1,0.9442803513190692,HIGH
18.33023182,82.22402641,1,1,0.9260287472556119,HIGH
18.0517565,82.24100221,1,1,0.8239471283840607,HIGH
21.78209775,84.2747001,1,0,0.4038877392273489,MODERATE
20.6218352,85.61588622,1,0,0.33104842126837347,MODERATE
20.0775484,83.12872004,0,0,0.22182934163004034,LOW
21.17160222,84.26275416,0,0,0.26273804464167655,LOW
19.97064591,84.83363058,0,0,0.11508997586363444,LOW
19.89240207,82.12817357,0,0,0.198889126369076,LOW
19.11572031,84.31270055,1,1,0.6287008450231084,MODERATE
22.01404235,83.79661758,1,1,0.6024571423478678,MODERATE
20.18830801,82.57113621,0,0,0.2828083439016146,LOW
19.75828569,83.24864311,1,1,0.8559738005502261,HIGH
18.81029418,83.18540414,1,1,0.9705656693744484,HIGH
19.64132347,83.01004999,1,1,0.5863506016048005,MODERATE
20.00487397,83.81781614,1,1,0.7779846158332178,HIGH
21.73673531,86.41143443,0,0,0.1819090346438409,LOW
19.25325236,83.25035094,1,1,1.0,HIGH
20.17932738,84.75278262,0,0,0.40082646684201273,MODERATE
19.81397986,83.86300021,1,1,0.9177560124088711,HIGH
19.91225845,85.0762681,0,1,0.8433325837799752,HIGH
21.60351521,85.83821699,0,0,0.12045132908660042,LOW
19.66908137,83.93199143,1,1,0.9199296393876786,HIGH
18.93336091,83.31116862,1,1,1.0,HIGH
21.53110833,85.3472878,1,1,0.8573845663345059,HIGH
20.2739183,82.44671837,1,1,0.5574871799937761,MODERATE
20.4203418,82.96208344,0,0,0.12437563437106199,LOW
20.93373148,84.42067769,0,0,0.2502746363980186,LOW
19.45941444,83.19214184,1,1,0.8118204748336906,HIGH
19.0316395,83.24379161,0,1,0.9984541806916533,HIGH
19.71013631,83.78511755,1,1,0.5721655177889778,MODERATE
18.18758072,82.2132443,1,1,0.6909576979723608,HIGH
21.54575202,85.97000127,0,0,0.47902307110277376,MODERATE
21.49894929,86.65622125,0,0,0.128143448867163,LOW
18.47405566,82.56340859,1,1,0.7580997358198673,HIGH
19.54736129,82.5603541,1,0,0.3052263534151207,MODERATE
20.0772764,83.63878324,1,1,0.9185911099695838,HIGH
22.09650896,86.4404498,0,0,0.49511907339218075,MODERATE
20.46777325,84.30614122,0,0,0.23604587587255307,LOW
19.73349308,82.94447445,0,1,0.6361497889157433,MODERATE
21.60018872,85.22340952,0,1,0.7575946721861717,HIGH
19.26681695,83.23346433,1,1,0.9746350429749902,HIGH
18.50720016,82.25097721,0,0,0.0774897470601178,LOW
19.55418817,84.07626118,1,1,0.6163423795381437,MODERATE
19.99148775,82.11901458,1,1,0.5337103426191825,MODERATE
19.22450454,82.78915504,0,0,0.22643300306429365,LOW
19.90318417,83.54634607,1,1,0.9472804836279306,HIGH
20.38225661,86.2435359,0,0,0.047174252839094065,LOW
19.79304884,83.24900429,1,1,0.8628444585640576,HIGH
21.47074548,85.35052065,0,0,0.36731130607946805,MODERATE
21.10647705,85.54195432,0,1,0.7293853958239018,HIGH
19.78128127,84.00798788,1,0,0.45888662549852655,MODERATE
19.59946142,83.43046295,1,1,0.9938492464029358,HIGH
20.45690643,82.4878625,1,0,0.4275035476853932,MODERATE
22.32297333,84.66106337,0,0,0.05310223267601627,LOW
20.62066691,85.61444593,1,0,0.33104842126837347,MODERATE
18.01995419,81.93692273,0,1,0.7959391225942909,HIGH
18.80993299,84.29545275,0,1,0.5581661121231566,MODERATE
19.20088022,82.94599946,1,1,0.6796857753622523,HIGH
20.38836558,83.88581743,0,0,0.365544191468157,MODERATE
21.39465538,84.58183406,0,1,0.5317394092728958,MODERATE
21.83231615,86.52578808,0,0,0.5140597325739436,MODERATE
19.56667365,82.99370292,1,1,0.7238509219761085,HIGH
19.54233142,82.65898942,0,1,0.8909074756659745,HIGH
18.92168252,82.26112613,0,0,0.42828228034098104,MODERATE
22.22784287,84.6751675,1,0,0.46992484002309465,MODERATE
19.95878916,83.51364748,0,0,0.4777465872205102,MODERATE
20.82799727,86.44494012,0,0,0.05246364565909041,LOW
19.59596103,83.1702209,0,1,0.9455463411111282,HIGH
19.67887356,83.90944621,1,1,0.8791304155094897,HIGH
