latitude,longitude,label,temp_c,rh,wind_ms,rain_mm,NDVI,Elevation,Slope,Month,DayOfYear
19.69362426,83.74038385,0,31.836,43.858,0.817,0,0.454,308,0.927,4,99
19.90463784,83.58173796,0,31.237,27.028,1.347,0.001,0.542,690,9.811,4,115
19.86789931,83.85994573,0,31.368,32.499,1.345,0,0.544,667,20.6,4,113
20.1899445,83.74316633,0,32.22,36.852,1.871,0.02,0.5,626,7.633,4,110
20.41757715,83.85904945,0,32.869,20.803,0.867,0.001,0.582,463,4.197,4,118
20.11322567,83.77227088,0,29.307,17.337,0.485,0.012,0.513,446,26.765,4,101
18.74338537,83.15162645,0,30.855,40.509,0.816,0.676,0.51,445,11.904,4,118
20.24438121,84.07572163,0,30.927,42.788,2.088,0.16,0.48,728,10.379,4,110
17.78631959,81.86820352,0,28.657,59.811,1.566,0.25,0.404,864,8.993,4,108
19.55771086,83.37611543,0,31.551,38.289,1.148,0.031,0.581,808,18.688,4,112
19.80842828,84.03592861,0,27.133,53.986,1.985,0.16,0.58,681,11.804,4,94
19.66604472,83.33335711,0,30.577,25.984,0.878,0.001,0.488,558,2.949,4,100
19.94928682,83.51930608,0,31.951,25.943,1.362,0.001,0.515,535,32.638,4,115
19.79971519,83.22888037,0,33.202,20.923,0.828,0.001,0.522,549,26.521,4,118
20.2514801,83.76310743,0,31.653,40.388,0.998,0.003,0.463,773,23.853,4,107
19.85837467,83.67705124,0,30.027,40.343,1.324,0.02,0.546,833,11.415,4,106
19.89125608,83.90576299,0,30.839,34.147,0.925,0.001,0.599,833,22.051,4,117
20.27124283,83.71711626,0,31.959,40.265,1.056,0.003,0.512,640,16.215,4,107
19.99249551,83.90162941,0,32.217,28.56,1.449,0,0.567,820,18.308,4,113
19.98719364,83.76346862,0,30.588,31.68,0.912,0.001,0.557,490,5.647,4,105
19.86439445,83.55963865,0,29.751,31.064,0.756,0.001,0.555,787,24.779,4,100
18.06345272,81.90108047,0,32.003,39.315,1.304,0.001,0.47,959,19.691,4,115
17.86258806,81.88994164,0,27.444,69.371,1.07,0.866,0.433,876,37.039,4,96
19.26872098,83.1777657,0,29.591,40.706,1.296,0.012,0.422,773,26.126,4,91
19.78498232,83.79536011,0,30.974,39.949,0.822,0,0.53,663,20.316,4,99
17.85621154,81.84484675,0,29.241,58.928,1.463,2.713,0.399,879,16.96,4,111
19.99761456,83.91231787,0,30.837,43.369,1.154,0.001,0.557,827,18.431,4,98
19.59436021,83.21567697,0,29.499,39.275,1.507,4.355,0.485,795,13.365,4,92
19.22326491,83.30757459,0,28.7,33.098,0.621,0.012,0.597,466,5.945,4,101
19.89278109,83.90459471,0,28.898,35.922,0.931,0.001,0.598,887,9.397,4,105
21.81005631,85.20310723,0,30.199,48.653,0.758,0.096,0.565,846,11.007,4,99
19.89287027,83.53448932,0,28.666,20.712,0.511,0.012,0.535,845,19.27,4,101
19.9261976,83.86803454,0,29.897,36.431,0.815,0.001,0.454,584,3.833,4,100
19.8581963,83.68297739,0,30.84,42.554,1.044,0.001,0.621,988,32.804,4,98
19.27033964,83.24073712,0,28.177,43.831,1.057,0.004,0.392,776,12.695,4,105
19.86861722,83.61919886,0,30.556,42.848,1.566,0.047,0.468,848,9.075,4,110
19.79432414,83.66501167,0,30.773,33.056,0.728,0.001,0.608,465,9.93,4,100
19.80968574,83.65549149,0,32.053,36.146,1.176,0.049,0.61,757,17.5,4,112
19.87867696,83.68918,0,29.644,56.201,2.214,1.862,0.587,988,23.299,4,109
20.00174814,83.49622132,0,31.772,39.81,1.654,0.003,0.448,436,14.917,4,107
21.7038762,85.20131021,0,31.231,28.725,0.319,0.001,0.49,655,8.396,4,116
19.78237821,83.85976737,0,29.037,64.586,1.826,1.299,0.526,815,20.856,5,145
19.97156449,83.88923311,0,32.809,43.16,0.143,0.082,0.579,771,27.371,5,138
19.74833297,83.75628055,0,30.318,61.851,1.94,0.236,0.553,383,9.927,5,145
17.84884511,81.84691131,0,25.881,66.33,0.755,7.456,0.506,778,6.261,5,121
19.83960185,83.65657059,0,32.548,45.243,1.347,0.012,0.735,1012,26.041,5,142
21.68896051,85.18972547,0,28.864,63.377,1.431,3.847,0.742,714,12.981,5,148
21.70001016,85.20095348,0,28.703,51.461,1.61,1.605,0.624,682,10.825,5,121
19.88253854,83.49972171,0,34.58,31.664,0.033,0,0.551,543,10.706,5,137
19.16577372,83.94582802,0,30.488,62.134,1.244,0.605,0.604,141,6.78,5,127
19.9092218,83.5830846,0,28.437,56.745,1.751,0.64,0.662,726,15.943,5,130
20.02357544,83.89929284,0,32.807,41.034,0.617,0.026,0.666,722,12.908,5,136
18.94056682,84.20337232,0,30.219,72.231,2.096,0.027,0.718,362,23.134,5,144
19.88703331,83.32059962,0,35.34,32.264,1.353,0.001,0.457,483,13.386,5,135
19.5226757,83.99999272,0,28.207,49.565,1.063,0.001,0.521,226,2.703,3,86
19.21051188,83.24711809,0,25.183,59.482,2.26,0.499,0.632,543,16.061,3,64
19.23674031,81.24495051,0,29.906,36.537,2.052,0.002,0.57,763,9.049,4,91
19.66290106,83.24478153,0,29.062,36.429,1.55,1.559,0.547,651,14.793,4,95
19.5083932,83.85302966,0,30.83,38.011,0.496,0.004,0.598,460,19.905,4,106
19.741952,83.20633516,0,26.722,62.353,0.868,6.326,0.47,372,0.985,4,109
19.55186944,83.67794752,0,31.197,55.748,0.963,0.022,0.585,261,7.878,4,116
19.49105622,83.93504591,0,30.83,38.011,0.496,0.004,0.577,626,11.987,4,106
19.90383074,83.88680735,0,27.963,49.708,1.269,1.14,0.637,808,23.745,4,108
20.014684,83.89651036,0,29.897,39.25,0.718,0.284,0.549,879,24.237,4,106
19.63604389,83.05487733,0,30.866,42.1,0.548,0.002,0.512,758,7.935,4,118
19.68715857,83.89318387,0,28.348,48.338,1.555,1.003,0.528,695,21.588,4,91
19.80214094,83.28341072,0,27.062,63.596,1.003,7.586,0.592,664,2.955,4,109
19.41398066,84.02425023,0,26.847,61.436,1.652,1.549,0.645,677,12.61,4,97
19.94793571,83.61659475,0,28.954,42.866,0.388,1.798,0.6,801,14.086,4,106
19.04863313,84.34584505,0,26.537,68.767,0.92,2.111,0.681,708,22.883,4,113
19.90463784,83.57868347,0,30.964,53.236,1.322,1.307,0.718,711,15.386,5,148
20.26504468,83.70750244,0,31.2,44.761,1.728,1.195,0.666,576,2.963,5,135
21.56086391,85.3424363,0,30.163,53.768,1.183,0.058,0.668,648,8.364,5,136
19.90050871,83.52658333,0,29.297,54.493,0.06,0.068,0.595,579,13.296,5,125
19.86996387,83.56520807,0,30.964,53.236,1.322,1.307,0.721,682,15.422,5,148
19.78821517,83.69923973,0,30.971,63.111,1.455,1.431,0.752,349,9.389,5,147
19.81157194,83.24325205,0,30.13,53.495,2.849,0.252,0.54,654,8.649,5,121
20.00282279,83.64911497,0,30.431,45.777,1.014,1.57,0.688,874,14.551,5,132
19.88927624,83.90674845,0,30.823,47.047,1.28,0.001,0.656,808,14.705,5,138
19.26494858,84.00134382,0,28.795,47.051,0.866,0.012,0.59,766,28.875,3,87
19.35612828,84.01158192,0,26,74.333,1.21,1.41,0.626,646,22.394,4,118
19.58187473,82.56475524,0,26.86,49.795,0.788,1.586,0.55,694,14.477,4,101
19.98396079,83.82967289,0,25.939,76.007,1.098,12.656,0.695,773,16.532,4,118
17.89420754,81.90027338,0,26.371,75.918,1.6,8.678,0.557,831,14.551,4,117
19.98890147,83.49873625,0,28.405,46.371,0.787,0.146,0.568,475,15.811,4,101
19.39565375,83.93217425,0,29.312,52.677,1.217,1.256,0.572,206,19.632,4,107
19.79091293,83.76427572,0,26.855,37.364,0.112,0.012,0.58,380,24.522,3,65
19.37292571,83.96109598,0,28.2,49.821,0.424,0.022,0.514,522,25.912,3,81
19.61663788,83.4234577,0,28.427,41.051,0.11,0.012,0.501,654,24.948,3,82
21.93034056,85.28916788,0,26.754,22.919,1.445,0.012,0.454,669,11.036,3,79
18.93185373,83.15953243,0,24.365,68.173,0.59,9.652,0.461,417,14.192,3,75
19.74456057,83.64596685,0,28.882,32.819,0.279,0.001,0.646,328,8.096,3,62
19.86412691,83.29796076,0,28.782,38.553,0.794,0.069,0.447,444,14.504,3,80
18.0473732,82.01678523,0,28.446,45.237,0.402,0.003,0.489,412,9.634,3,81
17.99679808,81.98192843,0,28.344,42.266,0.308,0.002,0.46,403,16.781,3,86
20.2447424,83.77020632,0,26.413,37.022,0.109,0.012,0.515,749,5.634,3,65
19.92071736,83.90674845,0,25.44,32.869,0.556,0.001,0.547,697,12.408,3,60
19.90355874,83.81107844,0,28.386,40.337,0.348,0,0.487,459,5.633,3,80
19.58007771,83.40064048,0,28.088,52.185,1.021,0.006,0.601,987,8.785,3,84
19.57342919,83.34790716,0,26.992,32.978,0.74,0.001,0.595,582,9.791,3,62
19.57540457,83.34485267,0,29.212,32.795,0.768,0.112,0.491,554,9.516,3,74
19.57396874,83.4043237,0,28.256,37.517,0.195,0.002,0.683,974,24.995,3,86
22.33853559,85.42400218,0,29.88,44.97,0.625,0.011,0.438,390,8.429,3,84
19.75740278,83.284307,0,29.016,41.354,1.022,0.035,0.481,633,11.995,4,95
19.73674377,83.59746075,0,30.683,47.789,1.681,0.804,0.554,467,5.891,4,116
19.79935847,83.57185659,0,29.246,53.025,0.501,0.075,0.458,540,11.035,4,106
21.78490252,85.15783398,0,24.902,66.912,1.794,0.152,0.535,667,10.88,4,94
19.98881229,83.74029021,0,26.983,56.138,0.898,1.042,0.467,502,8.263,4,101
19.83250296,83.70274458,0,26.647,58.005,1.555,0.407,0.548,516,9.391,4,94
19.34490026,84.10267244,0,25.868,65.37,1.372,0.361,0.587,642,34.844,4,95
20.18652883,83.74262678,0,30.313,54.77,1.497,0.809,0.615,590,15.191,5,138
17.99401114,81.90575361,0,29.216,69.485,0.771,1.404,0.53,364,17.485,5,142
20.05366992,83.80038998,0,30.004,54.303,1.672,0.448,0.511,583,24.456,5,122
19.85002277,83.85051473,0,28.537,71.542,1.675,3.958,0.754,802,15.299,5,146
19.87418664,83.82050944,0,29.197,65.866,1.778,1.002,0.726,722,14.643,5,147
20.22075689,83.74585963,0,29.249,56.394,1.867,0.312,0.504,704,16.446,5,123
21.44803528,85.45203209,0,27.829,75.467,1.569,1.135,0.629,578,26.802,5,124
19.63406851,83.39013038,0,28.695,67.292,1.031,5.749,0.721,791,25.749,5,138
19.53875522,84.20103575,0,29.173,66.004,1.763,0.026,0.652,469,12.126,5,139
19.5501616,83.12548274,0,27.965,63.569,1.462,3.694,0.501,699,12.716,5,143
18.75129135,83.08919457,0,26.881,58.564,0.671,0.592,0.644,1025,21.081,4,99
21.5879039,85.30506904,0,29.411,63.251,1.981,0.226,0.595,592,9.151,4,111
20.21042516,83.72690845,0,31.267,35.993,1.084,0,0.622,697,8.844,4,114
18.59525403,82.44887212,0,26.87,60.74,0.81,1.517,0.603,925,24.859,4,113
21.64737047,85.15945263,0,30.761,62.284,1.412,0.714,0.732,614,9.247,5,140
19.90346956,83.66339747,0,25.418,29.449,0.411,0,0.588,828,16.355,3,63
19.67826266,83.88366369,0,25.641,43.288,0.354,0.002,0.431,819,5.961,3,72
19.74312028,83.78610748,0,26.616,41.841,1.27,0.001,0.518,525,23.519,3,68
19.89314228,83.82392511,0,28.262,38.353,1.102,0.027,0.551,550,6.932,3,79
20.06256136,83.8765648,0,26.57,36.277,1.336,0,0.577,759,25.809,3,67
19.92790543,83.65018962,0,25.526,29.074,0.946,0.001,0.657,918,35.024,3,64
19.35567791,83.26346516,0,27.5,42.207,0.436,0.001,0.515,537,17.711,3,69
19.8228936,83.82967289,0,28.068,38.643,1.109,0.021,0.511,716,15.724,3,79
19.9264696,83.57545062,0,25.374,51.858,0.658,0.818,0.683,592,18.495,4,105
19.54333472,84.43684639,0,26.986,70.341,1.322,5.628,0.601,493,16.086,4,108
19.88972661,83.85330167,0,27.601,47.258,1.606,0.001,0.478,614,12.63,4,96
19.90751396,83.57410397,0,28.687,45.999,1.865,0,0.511,691,16.485,4,97
19.86394409,83.70193302,0,28.819,46.936,1.881,0,0.576,601,14.185,4,97
19.70153025,83.00735669,0,29.788,39.126,1.037,0.002,0.41,723,27.9,4,108
19.69784703,83.80946425,0,29.403,46.761,1.167,0,0.773,520,15.781,4,115
19.18167487,82.82751223,0,29.187,27.698,1.213,0.002,0.517,723,23.594,4,91
19.80016556,83.89668872,0,27.861,48.525,1.095,0,0.623,961,10.868,4,115
19.89008779,83.6085104,0,28.388,51.046,1.721,0.149,0.692,869,17.718,4,110
19.20368499,82.87225039,0,27.134,47.577,1.213,0.319,0.603,783,16.223,4,109
18.73000361,83.67004153,0,24.262,70.094,1.245,0.012,0.659,409,22.122,2,44
19.22425483,83.2025583,0,23.299,48.328,1.594,0.001,0.381,643,12.667,2,50
19.18472935,83.9887647,0,23.168,31.784,1.47,0.002,0.625,197,12.48,2,39
19.22371527,84.13123744,0,24.419,41.286,0.319,0.012,0.473,621,11.019,2,51
19.85172615,83.63770413,0,18.753,41.937,0.511,0,0.738,759,17.197,2,34
19.5925632,83.33667914,0,24.598,41.853,0.345,0.001,0.592,629,23.615,2,49
19.18544727,83.99622032,0,27.224,29.85,0.278,0.002,0.49,282,25.279,2,54
18.81156948,83.05505569,0,24.149,30.023,0.075,0.001,0.475,750,32.074,2,55
19.22128952,83.28762903,0,25.963,31.637,0.067,0.001,0.429,598,21.301,2,53
19.74941207,83.97062062,0,22.176,44.102,0.239,0.001,0.586,579,28.136,2,37
19.34858348,84.11866277,0,25.987,32.532,1.917,0.012,0.529,606,20.736,2,59
19.61645952,83.37009564,0,23.257,43.017,1.488,0.001,0.71,707,15.415,2,48
19.79522488,83.26903458,0,20.085,36.605,0.428,0,0.577,684,10.108,2,34
19.61798453,83.38186321,0,25.916,27.654,0.863,0.002,0.604,751,25.959,2,54
19.6071177,83.95328363,0,24.902,56.656,0.847,0.023,0.551,778,17.721,2,46
19.55366646,83.35176874,0,24.577,42.142,0.485,0.001,0.577,717,11.325,2,49
19.57567658,83.36443704,0,26.246,27.657,0.149,0.001,0.503,703,24.361,2,53
19.55303772,83.35958554,0,24.369,47.618,1.381,0.001,0.539,728,18.133,2,50
18.79099519,83.13338872,0,22.407,63.058,0.843,0.412,0.656,737,30.971,2,46
19.05752904,84.32859725,0,20.861,54.958,0.143,0.003,0.639,581,15.672,2,40
19.08052462,84.302458,0,20.107,57.977,0.149,0.001,0.56,795,3.832,2,36
18.98027065,84.35330067,0,25.22,29.723,0.379,0.001,0.667,867,14.642,2,55
19.08303955,84.42525718,0,24.746,29.266,0.626,0.012,0.62,521,11.884,2,56
19.33888048,84.0829097,0,26.498,21.9,0.564,0.002,0.479,800,12.473,2,57
19.53596828,84.26625456,0,21.95,73.722,1.023,0.449,0.625,585,33.209,2,43
19.23638358,83.22259304,0,20.727,36.953,1.374,0.002,0.627,678,25.642,2,39
18.82477288,83.10239797,0,20.991,49.365,0.942,0.001,0.385,840,27.788,2,48
19.7028769,83.92767947,0,26.427,28.362,0.207,0.001,0.505,768,14.848,2,53
19.34337079,83.32599067,0,24.73,50.229,1.553,0.001,0.539,885,30.946,2,50
18.96077992,84.3453055,0,21.685,76.233,0.999,0.028,0.601,879,30.163,2,44
19.00659273,84.3925586,0,21.439,81.981,0.841,1.719,0.603,801,20.979,2,43
17.84488988,81.91221931,0,22.12,38.942,1.23,0.001,0.655,998,24.757,2,48
18.46841044,82.42102503,0,22.714,38.808,1.301,0.012,0.643,629,11.17,2,47
19.83726528,83.81575158,0,22.142,48.716,1.361,0.003,0.555,728,8.306,2,40
19.19613573,83.20166202,0,24.909,28.887,0.093,0.001,0.372,614,5.944,2,53
19.2438392,83.20920682,0,24.825,31.302,0.761,0.002,0.413,702,28.391,2,58
19.17341216,83.25529163,0,26.269,33.716,1.592,0.012,0.502,730,29.763,2,59
19.24455711,83.23732591,0,24.825,31.302,0.761,0.002,0.414,591,31.115,2,58
19.17655582,83.25520244,0,26.133,32.099,0.649,0.002,0.404,576,14.382,2,58
19.63397487,82.95318753,0,24.784,45.056,1.264,0.002,0.675,773,15.602,2,46
19.24877988,83.21342959,0,19.736,60.672,1.47,0.011,0.666,644,9.772,2,32
17.88414781,81.93368988,0,27.25,36.949,0.901,0.001,0.543,791,34.011,3,88
19.35154432,83.32455038,0,26.317,41.534,2.564,0,0.476,677,26.465,3,72
19.74518931,83.36120419,0,26.196,22.712,0.56,0,0.408,542,17.121,3,64
19.80851746,83.69779944,0,26.866,28.939,0.664,0.006,0.441,413,17.982,3,70
19.90661322,83.77658284,0,25.969,52.83,1.757,0.048,0.451,493,1.354,3,73
19.60190501,83.42812638,0,28.097,31.24,1.073,0.012,0.557,723,16.898,3,86
19.87589448,83.75861712,0,26.7,36.148,2.552,0,0.358,375,4.919,3,72
19.22389364,83.23786546,0,26.568,31.811,0.491,0.003,0.403,742,21.536,3,85
19.78318531,83.90693128,0,25.044,24.296,0.631,0,0.454,745,12.208,3,64
19.85343398,83.29364881,0,28.418,24.14,0.364,0.003,0.415,710,20.172,3,85
19.50937867,84.22762983,0,25.964,54.533,2.183,0.024,0.51,738,32.793,3,62
19.60774643,83.37009564,0,26.207,47.135,2.399,0.006,0.446,678,17.652,3,71
19.66272269,83.79490974,0,27.561,36.36,0.569,0.004,0.427,391,20.028,3,66
19.80070511,83.69779944,0,26.168,22.63,0.659,0,0.571,416,25.772,3,64
17.88235079,81.85535685,0,25.145,50.208,0.775,0.078,0.677,736,14.64,3,63
19.75021917,84.02604724,0,27.345,25.872,1.569,0.001,0.489,747,23.736,3,88
19.79126966,84.12216763,0,26.399,31.285,0.225,0.003,0.364,723,25.933,3,85
19.66532681,84.02541851,0,26.875,33.548,1.107,0.012,0.459,729,15.404,3,86
19.23997762,83.2152266,0,25.297,31.93,1.422,0.001,0.474,636,9.64,3,63
19.9148804,84.25044705,0,24.64,41.233,1.939,0,0.369,641,10.504,3,72
18.07557702,81.96189815,0,26.38,50.676,0.572,0.039,0.551,768,14.438,3,63
18.93697278,83.19752843,0,25.838,49.357,0.654,0.007,0.472,568,19.281,3,65
18.97757736,83.20839972,0,24.338,55.257,1.99,0.038,0.456,838,22.35,3,71
19.44057028,84.0686272,0,24.354,56.43,1.407,0.01,0.413,751,32.972,3,71
19.57118626,83.37979865,0,25.78,54.552,1.498,0.013,0.559,769,8.785,3,73
19.79612116,83.66303629,0,26.669,38.181,2.565,0,0.525,494,20.088,3,72
19.77052146,83.9849923,0,26.749,27.285,0.171,0.003,0.49,768,15.173,3,85
19.78695771,83.64902133,0,27.46,30.225,0.525,0.012,0.539,633,25.744,3,76
19.66613836,83.15728504,0,29.513,23.222,1.14,0.001,0.455,740,7.443,3,88
19.54603248,83.38069493,0,26.825,30.111,1.127,0.001,0.483,790,37.61,3,63
19.63711853,83.4272301,0,26.14,38.896,0.551,0.016,0.497,642,28.079,3,65
19.6157416,83.38078411,0,26.207,47.135,2.399,0.006,0.39,751,18.975,3,71
19.58178555,83.35455568,0,26.478,36.291,0.954,0,0.506,652,20.137,3,61
19.91470203,84.21513988,0,25.548,42.169,1.665,0.003,0.478,725,16.687,3,62
19.76692742,83.90728801,0,26.756,27.188,1.143,0.017,0.407,827,24.268,3,76
19.58887998,83.36120419,0,27.661,29.299,0.699,0.023,0.505,774,35.306,3,76
19.7212038,83.88689654,0,25.71,41.56,1.038,0,0.479,761,14.563,3,61
19.1928137,84.03889391,0,26.5,52.427,1.423,0.009,0.492,435,29.465,3,61
20.10496296,83.74505253,0,26.069,26.534,0.623,0.001,0.546,531,15.004,3,63
18.12300847,82.29481464,0,25.291,53.483,1.202,0.006,0.684,601,13.314,3,62
19.62660843,83.37342213,0,26.207,47.135,2.399,0.006,0.467,785,21.123,3,71
19.6106181,83.45579511,0,26.727,40.113,0.931,0.001,0.596,687,15.423,3,61
19.90445948,83.90010439,0,25.881,29.47,0.701,0.001,0.458,714,6.754,3,70
19.31229086,83.2303162,0,25.918,34.822,0.047,0.003,0.397,746,32.192,3,75
19.80160139,83.66258592,0,27.379,34.025,0.45,0.004,0.586,509,7.379,3,66
19.63640062,83.38985838,0,28.097,31.24,1.073,0.012,0.593,806,22.297,3,86
20.23387111,83.70022519,0,27.444,31.676,2.659,0,0.634,556,14.45,3,72
20.00192651,83.78601829,0,26.995,25.329,0.448,0.004,0.462,600,8.86,3,75
19.80052229,84.28961133,0,27.372,42.25,1.108,0.001,0.453,205,4.815,3,70
19.92637596,83.84009381,0,25.969,52.83,1.757,0.048,0.447,518,8.099,3,73
19.84211679,83.24361324,0,28.115,25.277,0.447,0,0.545,578,4.045,3,76
19.77824462,84.02047783,0,26.599,29.8,1.133,0.012,0.423,648,21.652,3,86
20.09885399,83.83021244,0,26.964,46.54,1.61,0.009,0.414,666,10.143,3,73
20.12364659,83.71837373,0,26.069,26.534,0.623,0.001,0.582,423,22.112,3,63
18.55680766,82.31673112,0,26.825,52.61,1.16,0.175,0.522,496,7.439,3,73
19.74994717,84.05299359,0,25.048,30.168,1.536,0.004,0.502,885,21.24,3,76
19.95269803,83.91159996,0,26.269,26.251,0.537,0.003,0.505,1020,20.335,3,75
19.421793,84.02379986,0,27.743,36.628,1.236,0.012,0.428,619,11.032,3,86
19.49914057,83.42147786,0,29.063,31.411,1.621,0.001,0.512,881,32.198,3,88
19.6060386,83.94915005,0,26.328,46.651,1.091,0,0.486,781,25.917,3,61
20.10298757,83.75727047,0,26.147,28.247,0.667,0,0.64,504,18.927,3,61
20.08017035,83.90207978,0,29.792,23.983,1.495,0.001,0.458,715,13.086,3,88
19.83618618,83.65926389,0,26.168,22.63,0.659,0,0.647,924,16.793,3,64
19.73351092,83.85356921,0,27.928,31.271,1.134,0.012,0.354,617,10.132,3,86
19.86969633,83.88941147,0,25.272,23.444,0.736,0,0.649,665,22.194,3,64
18.78237575,81.92434806,0,28.773,33.684,0.948,0.012,0.516,616,10.712,3,86
19.73288219,83.84054418,0,27.784,30.765,0.766,0.031,0.367,546,22.667,3,76
19.80196258,83.80928142,0,26.033,28.572,1.044,0.001,0.532,674,12.64,3,63
19.73943707,83.75942421,0,29.085,26.292,0.133,0.003,0.387,341,16.671,3,85
19.26072581,83.91114959,0,26.11,63.769,1.259,0.004,0.447,525,14.519,3,73
20.02151088,84.14246991,0,25.837,29.91,1.693,0.004,0.414,961,7.48,3,66
20.08969054,83.87701517,0,29.792,23.983,1.495,0.001,0.427,786,11.995,3,88
20.00812466,83.80587021,0,26.311,27.098,0.91,0.001,0.566,599,2.78,3,63
19.98225295,83.8156624,0,26.403,34.947,0.565,0.014,0.589,647,9.978,3,65
20.01585228,84.12540047,0,25.123,27.548,0.617,0.002,0.442,921,22.412,3,75
19.76351175,83.83605387,0,29.069,27.796,1.738,0.001,0.374,927,19.91,3,88
20.01809521,83.78709294,0,26.686,42.749,2.13,0.004,0.447,624,23.594,3,71
19.97560443,83.89372342,0,26.254,35.066,2.633,0,0.457,687,12.136,3,72
20.00614928,83.81341501,0,26.713,49.461,1.683,0.024,0.451,596,11.68,3,73
20.00614928,83.84943563,0,26.105,22.989,0.765,0,0.608,579,18.001,3,64
17.98557006,81.97591311,0,26.345,43.284,0.264,0.003,0.522,635,27.231,3,66
18.81210903,83.09341288,0,23.728,46.635,2.045,0.001,0.517,1117,28.951,3,72
19.64942565,83.39767518,0,28.097,31.24,1.073,0.012,0.581,893,20.121,3,86
20.04468483,83.86848045,0,26.121,28.333,0.646,0.001,0.453,716,11.646,3,70
20.09113083,83.89417379,0,26.672,36.591,1.342,0.011,0.554,719,13.648,3,62
18.91002197,84.32698306,0,25.093,72.986,0.974,0.976,0.483,585,9.753,3,73
19.94667825,83.57545062,0,25.093,37.301,0.607,0.007,0.597,660,16.519,3,65
19.89394938,83.89965402,0,26.482,33.074,1.04,0.003,0.471,761,1.854,3,66
19.987372,83.84332666,0,29.242,24.311,0.894,0.012,0.402,633,21.029,3,86
19.74653595,83.8889611,0,25.582,52.396,1.476,0.075,0.574,700,29.758,3,62
20.30528807,83.80910306,0,30.382,21.255,1.246,0.001,0.373,577,22.827,3,88
20.04279863,83.80101871,0,27.191,34.299,2.697,0,0.451,579,9.607,3,72
19.98162422,83.89210923,0,26.121,28.333,0.646,0.001,0.423,762,16.797,3,70
19.97254995,83.87647562,0,26.254,35.066,2.633,0,0.433,623,9.569,3,72
19.91029644,83.88384205,0,25.584,27.417,1.201,0.001,0.609,599,17.789,3,63
20.0747793,84.08012276,0,28.645,25.247,1.623,0.001,0.404,732,22.005,3,88
19.86870641,83.8644405,0,28.773,25.483,1.634,0.001,0.423,650,8.307,3,88
19.75138746,83.75457717,0,25.64,39.802,0.631,0.036,0.411,378,11.052,3,65
19.77779871,84.02245321,0,25.4,32.508,1.388,0.003,0.473,575,15.414,3,66
19.84508209,83.28718312,0,27.225,44.8,1.295,0.012,0.393,647,8.852,3,73
20.09795771,83.88743609,0,26.093,27.662,0.812,0,0.568,783,17.714,3,61
19.93033118,83.83677178,0,29.529,26.093,1.667,0.001,0.419,585,28.183,3,88
19.9542275,83.60913913,0,28.292,27.09,0.818,0.012,0.445,739,22.472,3,86
19.94461368,83.82590049,0,27.772,26.444,0.964,0.017,0.462,784,20.835,3,76
19.17808083,83.98068035,0,26.902,45.797,0.786,0.006,0.526,389,6.538,3,63
19.17439762,83.9771755,0,28.182,35.392,1.479,0.001,0.521,378,16.245,3,88
19.17322933,83.9642441,0,25.217,65.172,1.276,0.116,0.424,375,21.231,3,73
18.81480233,83.10805657,0,23.638,40.198,1.091,0,0.572,1100,21.844,3,61
19.65966821,84.1324949,0,27.297,28.354,1.442,0.001,0.418,861,11.992,3,88
19.96698053,83.77802312,0,26.995,25.329,0.448,0.004,0.434,533,17.713,3,75
19.96680217,83.61237198,0,29.25,26.76,1.4,0.001,0.434,694,20.204,3,88
19.94218793,83.57536144,0,26.12,36.655,2.816,0,0.479,695,21.889,3,72
19.90302365,83.84763861,0,26.22,46.074,1.214,0.033,0.571,536,24.944,3,62
19.80914619,83.98059117,0,24.43,27.301,1.363,0.001,0.563,1119,9.805,3,63
19.74024862,83.85033637,0,26.618,43.069,0.984,0,0.529,641,28.005,3,61
19.74671432,83.89031221,0,25.71,41.56,1.038,0,0.565,672,10.133,3,61
20.07379384,83.90162941,0,25.944,32.98,0.597,0.009,0.585,866,20.104,3,65
19.95305922,83.56844538,0,26.838,34.591,0.679,0.003,0.548,612,7.443,3,66
19.90275164,83.81709823,0,27.242,33.129,0.696,0.003,0.418,461,6.148,3,66
19.83771565,83.81584076,0,27.429,27.897,0.917,0.023,0.4,722,13.392,3,76
19.874365,83.87701517,0,27.917,27.136,1.08,0.012,0.532,598,13.193,3,86
19.99626791,83.80505865,0,26.672,26.975,0.452,0.001,0.478,602,19.279,3,70
19.59516731,83.21845945,0,26.156,42.355,2.304,0.003,0.517,748,25.512,3,71
20.03767958,84.18468868,0,26.625,30.883,0.902,0.012,0.469,851,16.352,3,86
20.10586369,83.74585963,0,28.019,29.58,0.824,0.003,0.466,520,17.587,3,66
20.1449388,83.84494531,0,26.964,46.54,1.61,0.009,0.489,775,10.156,3,73
19.86682021,83.87369314,0,25.272,23.444,0.736,0,0.533,591,21.651,3,64
19.95718835,83.62234253,0,25.77,26.148,0.38,0.001,0.619,781,31.217,3,70
17.80806217,81.91787791,0,23.896,71.249,0.944,4.231,0.503,741,30.026,3,73
19.99141641,83.84728188,0,26.995,25.329,0.448,0.004,0.468,704,33.711,3,75
20.02878813,83.7864642,0,26.591,42.93,1.163,0.023,0.523,576,9.644,3,62
19.96788127,83.77577574,0,26.354,31.86,0.735,0,0.529,474,10.127,3,61
19.90068708,83.58479244,0,26.12,36.655,2.816,0,0.494,686,3.833,3,72
19.23736904,83.2133404,0,24.754,29.995,0.372,0,0.487,647,13.376,3,64
